"id","city","region","href","name","style","area","orientation","decoration","elevator","floor","build_year","sign_time","unit_price","total_price","fangchan_class","school","subway"
123,"nj","高淳","https://nj.lianjia.com/chengjiao/103101790573.html","万达紫金明珠","2室2厅","84.45平米","南","其他","有电梯","低楼层(共9层)","2005年建板楼","2018.01.29","28041","236.8","房屋满两年","None","None"
124,"nj","高淳","https://nj.lianjia.com/chengjiao/103102035339.html","万达紫金明珠","2室1厅","85.17平米","南 北","精装","有电梯","高楼层(共9层)","2005年建板楼","2018.01.07","27710","236","房屋满两年","None","None"
125,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL85229108.html","裕华名居","3室2厅","119.78平米","南 北","其他","有电梯","低楼层(共7层)","板楼","2013.02.22","23686","283.7","房屋满五年","None","距2号线云锦路979米"
126,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84533072.html","裕华名居","3室2厅","126.99平米","东 南","其他","有电梯","中楼层(共19层)","板楼","2013.02.02","18506","235","房屋满五年","None","None"
127,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL00768079.html","裕华名居","3室2厅","153.4平米","南","其他","有电梯","高楼层(共11层)","板楼","2012.10.30","18253","280","房屋满五年","None","None"
128,"nj","高淳","https://nj.lianjia.com/chengjiao/103100948860.html","雅居乐花园","3室2厅","146.36平米","南 北","精装","有电梯","低楼层(共26层)","2009年建板塔结合","2017.05.13","39492","578","None","None","None"
129,"nj","高淳","https://nj.lianjia.com/chengjiao/103101189105.html","雅居乐花园","2室2厅","95.58平米","南 北","精装","有电梯","中楼层(共26层)","2009年建板塔结合","2017.04.28","44257","423","房屋满五年","None","距3号线武定门1001米"
130,"nj","高淳","https://nj.lianjia.com/chengjiao/103100778087.html","雅居乐花园","1室1厅","53.25平米","北","精装","有电梯","中楼层(共11层)","2010年建板塔结合","2017.04.27","33616","179","房屋满两年","None","None"
131,"nj","高淳","https://nj.lianjia.com/chengjiao/103101028810.html","双乐园小区","3室1厅","72.78平米","南 北","精装","有电梯","中楼层(共7层)","1998年建板楼","2017.03.13","29401","214","None","None","None"
132,"nj","高淳","https://nj.lianjia.com/chengjiao/103101081318.html","双乐园小区","2室1厅","53.44平米","南 北","其他","无电梯","低楼层(共7层)","1997年建板楼","2017.03.12","28911","154.5","None","None","距1号线三山街851米"
133,"nj","高淳","https://nj.lianjia.com/chengjiao/103100938919.html","双拜巷教师公寓","2室1厅","63.16平米","南","简装","无电梯","中楼层(共7层)","2000年建板楼","2017.02.25","25175","159","None","None","None"
134,"nj","高淳","https://nj.lianjia.com/chengjiao/103101496373.html","万达紫金明珠","3室2厅","108.93平米","南 北","精装","有电梯","低楼层(共9层)","2005年建板楼","2018.01.02","28000","305","房屋满五年","None","None"
135,"nj","高淳","https://nj.lianjia.com/chengjiao/103100623645.html","万达紫金明珠","3室2厅","126.65平米","南","其他","有电梯","低楼层(共9层)","2005年建板楼","2017.12.27","28741","364","房屋满五年","None","None"
136,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84796223.html","裕华名居","2室1厅","86.83平米","南 西","其他","有电梯","低楼层(共19层)","板楼","2012.08.13","18197","158","房屋满五年","None","None"
137,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84390674.html","裕华名居","3室2厅","117.06平米","南 北","其他","有电梯","中楼层(共11层)","板楼","2012.08.10","18025","211","None","None","None"
138,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84530589.html","裕华名居","2室2厅","87.08平米","南 北","其他","有电梯","中楼层(共19层)","板楼","2012.08.06","16078","140","房屋满五年","None","None"
139,"nj","高淳","https://nj.lianjia.com/chengjiao/103101158837.html","雅居乐花园","2室1厅","55.47平米","南","精装","有电梯","高楼层(共11层)","2010年建板塔结合","2017.04.26","38760","215","None","None","None"
140,"nj","高淳","https://nj.lianjia.com/chengjiao/103100470860.html","雅居乐花园","2室1厅","57.14平米","北","精装","有电梯","高楼层(共11层)","2010年建板塔结合","2017.03.17","33952","194","房屋满两年","None","距3号线雨花门838米"
141,"nj","高淳","https://nj.lianjia.com/chengjiao/103100614905.html","双拜巷教师公寓","2室1厅","73.97平米","南 北","简装","无电梯","高楼层(共7层)","2000年建板楼","2017.02.13","23118","171","房屋满五年","None","距2号线孝陵卫1125米"
142,"nj","高淳","https://nj.lianjia.com/chengjiao/103100825299.html","双乐园小区","3室1厅","63.28平米","南 北","其他","无电梯","中楼层(共5层)","1997年建板楼","2017.01.24","26834","169.8","None","None","距1号线三山街749米"
143,"nj","高淳","https://nj.lianjia.com/chengjiao/103100916650.html","双拜巷教师公寓","2室1厅","66.19平米","南 北","精装","无电梯","中楼层(共7层)","2000年建板楼","2017.01.20","24173","160","房屋满两年","None","None"
144,"nj","高淳","https://nj.lianjia.com/chengjiao/103101888736.html","万达紫金明珠","2室2厅","84.45平米","南 北","精装","有电梯","低楼层(共9层)","2005年建板楼","2017.12.25","27236","230","房屋满五年","None","None"
145,"nj","高淳","https://nj.lianjia.com/chengjiao/103101965323.html","万达紫金明珠","3室2厅","103.72平米","南 北","精装","有电梯","高楼层(共9层)","2005年建板楼","2017.12.25","28712","297.8","房屋满两年","None","None"
146,"nj","高淳","https://nj.lianjia.com/chengjiao/103101922240.html","万达紫金明珠","2室2厅","84.45平米","南 北","其他","有电梯","低楼层(共9层)","2005年建板楼","2017.12.12","26762","226","房屋满五年","None","None"
147,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84293687.html","裕华名居","2室2厅","87.08平米","南","其他","有电梯","中楼层(共19层)","板楼","2012.07.30","17915","156","None","None","距2号线云锦路1147米"
148,"nj","高淳","https://nj.lianjia.com/chengjiao/NJGL84714584.html","裕华名居","3室2厅","114.64平米","南 北","其他","有电梯","中楼层(共11层)","板楼","2012.07.16","17446","200","None","None","None"
149,"nj","高淳","https://nj.lianjia.com/chengjiao/103101078820.html","雅居乐花园","2室1厅","53.15平米","北","精装","有电梯","中楼层(共11层)","2010年建板塔结合","2017.03.13","36689","195","房屋满五年","None","距3号线雨花门929米"
150,"nj","高淳","https://nj.lianjia.com/chengjiao/103100542179.html","雅居乐花园","4室2厅","261.24平米","南 北","精装","有电梯","中楼层(共25层)","2009年建板塔结合","2017.03.03","33303","870","房屋满五年","None","None"
151,"nj","高淳","https://nj.lianjia.com/chengjiao/103100658026.html","雅居乐花园","2室1厅","56.27平米","北","简装","有电梯","高楼层(共11层)","2009年建板塔结合","2017.02.12","31989","180","房屋满五年","None","距3号线武定门914米"
152,"nj","高淳","https://nj.lianjia.com/chengjiao/103100636832.html","双拜巷教师公寓","2室1厅","65.41平米","南 北","精装","无电梯","中楼层(共7层)","2000年建板楼","2016.12.22","22716","148.6","房屋满两年","None","距2号线孝陵卫1031米"
153,"nj","高淳","https://nj.lianjia.com/chengjiao/103100687207.html","双乐园小区","3室1厅","64.01平米","南 北","简装","有电梯","中楼层(共7层)","1997年建板楼","2016.12.03","27028","173","房屋满两年","None","距1号线三山街928米"
154,"nj","高淳","https://nj.lianjia.com/chengjiao/103100597490.html","双乐园小区","3室1厅","138.51平米","南","简装","有电梯","高楼层(共7层)","1997年建板楼","2016.11.20","19349","268","房屋满五年","None","距1号线三山街871米"
155,"nj","高淳","https://nj.lianjia.com/chengjiao/103101124657.html","万达紫金明珠","3室2厅","105.72平米","南 北","其他","有电梯","低楼层(共9层)","2005年建板楼","2017.12.11","27431","290","房屋满两年","None","None"
156,"nj","高淳","https://nj.lianjia.com/chengjiao/103101831844.html","水岸明珠","2室2厅","47.45平米","南","其他","有电梯","中楼层(共11层)","2010年建塔楼","2017.11.29","38673","183.5","房屋满五年","None","距1号线河定桥691米"
157,"nj","高淳","https://nj.lianjia.com/chengjiao/103101392342.html","万达紫金明珠","2室2厅","96.2平米","南","其他","有电梯","高楼层(共9层)","2005年建板楼","2017.11.28","24741","238","房屋满五年","None","None"
158,"nj","高淳","https://nj.lianjia.com/chengjiao/103100923705.html","雅居乐花园","4室2厅","190.16平米","南 北","精装","有电梯","高楼层(共26层)","2009年建板塔结合","2017.02.11","36549","695","房屋满五年","None","None"
159,"nj","高淳","https://nj.lianjia.com/chengjiao/103100851037.html","雅居乐花园","2室1厅","52.35平米","北","其他","有电梯","中楼层(共11层)","2009年建板塔结合","2017.02.07","30373","159","None","None","None"
160,"nj","高淳","https://nj.lianjia.com/chengjiao/103100814931.html","雅居乐花园","1室1厅","56.23平米","南","精装","有电梯","中楼层(共11层)","2009年建板塔结合","2017.01.13","38112","214.3","房屋满五年","None","距3号线雨花门1023米"
161,"nj","高淳","https://nj.lianjia.com/chengjiao/103100688752.html","双拜巷教师公寓","2室1厅","51平米","南 北","简装","无电梯","中楼层(共6层)","2000年建板塔结合","2016.11.03","24118","123","None","None","None"
162,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101983426.html","兰亭雅苑","3室1厅","111.5平米","南 北","其他","有电梯","中楼层(共11层)","2010年建塔楼","2018.03.21","28521","318","房屋满五年","None","None"
163,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101828241.html","兰亭雅苑","3室2厅","105.93平米","东 南 北","其他","有电梯","高楼层(共11层)","2010年建塔楼","2017.11.09","30115","319","None","None","None"
164,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101502308.html","兰亭雅苑","2室1厅","84.29平米","南 北","其他","无电梯","高楼层(共6层)","2010年建板楼","2017.09.02","30253","255","房屋满五年","None","距1号线迈皋桥1175米"
165,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100349043.html","兰亭雅苑","3室2厅","131.77平米","南 北","毛坯","无电梯","高楼层(共6层)","2010年建板楼","2017.07.29","25196","332","None","None","None"
166,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100946701.html","兰亭雅苑","2室2厅","82.73平米","南 北","精装","无电梯","低楼层(共6层)","2008年建板塔结合","2017.05.12","28406","235","房屋满五年","None","None"
167,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100593903.html","兰亭雅苑","3室2厅","81.97平米","南 北","精装","无电梯","高楼层(共6层)","2010年建板楼","2017.03.21","35379","290","房屋满两年","None","None"
168,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100798246.html","兰亭雅苑","3室2厅","141.02平米","南 北","精装","有电梯","中楼层(共11层)","2010年建塔楼","2017.02.24","25671","362","None","None","None"
169,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100485680.html","兰亭雅苑","3室2厅","108.33平米","南 北","简装","有电梯","中楼层(共11层)","2010年建塔楼","2017.01.02","23632","256","房屋满五年","None","None"
170,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100420274.html","兰亭雅苑","3室1厅","105.42平米","南 北","精装","有电梯","中楼层(共11层)","2010年建板塔结合","2016.09.18","26087","275","None","None","None"
171,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100467542.html","兰亭雅苑","4室2厅","128.98平米","南 北","毛坯","无电梯","低楼层(共6层)","2010年建板楼","2016.08.30","22872","295","None","None","None"
172,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100461751.html","兰亭雅苑","3室2厅","107.14平米","南 北","简装","有电梯","高楼层(共10层)","2008年建板塔结合","2016.08.16","25621","274.5","None","None","None"
173,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100321043.html","兰亭雅苑","3室2厅","105.93平米","南 北","简装","有电梯","高楼层(共11层)","2010年建塔楼","2016.07.27","24451","259","None","None","None"
174,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100175028.html","兰亭雅苑","2室1厅","89.7平米","南 北","简装","有电梯","低楼层(共11层)","2010年建塔楼","2016.05.25","20380","182.8","None","None","None"
175,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100320942.html","兰亭雅苑","3室1厅","81.97平米","南 北","其他","无电梯","高楼层(共6层)","2010年建板楼","2016.05.25","26230","215","None","None","距1号线迈皋桥1111米"
176,"nj","栖霞","https://nj.lianjia.com/chengjiao/103090528997.html","兰亭雅苑","3室1厅","106.97平米","南","其他","有电梯","中楼层(共11层)","2010年建塔楼","2015.12.19","17669","189","None","None","None"
177,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102318442.html","百水芊城春水坊","1室1厅","47.85平米","南","其他","无电梯","中楼层(共6层)","2007年建板塔结合","近30天内成交","下载APP查看成交>","1**","None","None","None"
178,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102323751.html","百水芊城秀水坊","1室1厅","48.66平米","南 北","其他","无电梯","中楼层(共5层)","2007年建板楼","近30天内成交","下载APP查看成交>","8*","房屋满五年","None","None"
179,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102340036.html","百水芊城秀水坊","1室1厅","48.65平米","东 南 北","其他","无电梯","中楼层(共5层)","2007年建板楼","2018.05.11","22858","111.2","房屋满两年","None","None"
180,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102228432.html","百水芊城云水坊","1室1厅","42.52平米","南 北","其他","无电梯","高楼层(共6层)","2007年建板楼","2018.05.02","24883","105.8","房屋满两年","None","None"
181,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101754801.html","百水芊城阅水坊","1室1厅","48.16平米","南 北","其他","无电梯","低楼层(共6层)","2008年建板塔结合","2018.04.16","21741","104.7","房屋满两年","None","None"
